S_SECTOR_ID,N_SECTOR_ID,S_EARFCN,N_EARFCN
259775-2,253940-2,38400,38400
259775-2,253941-0,38400,38400
259775-2,259775-0,38400,38400
259775-2,259775-1,38400,38400
259775-2,7295-144,38400,38950
259775-2,7296-144,38400,38950
259775-2,7318-144,38400,38950
259775-2,7319-144,38400,38950
259775-2,238455-16,38400,38950
259778-0,5641-128,38400,38400
259778-0,5641-129,38400,38400
259778-0,5641-130,38400,38400
259778-0,5691-128,38400,38400
259778-0,7202-128,38400,38400
259778-0,7202-129,38400,38400
259778-0,7401-128,38400,38400
259778-0,7401-129,38400,38400
259778-0,47443-0,38400,38400
259778-0,47443-1,38400,38400
259778-0,47443-2,38400,38400
259778-0,47459-0,38400,38400
259778-0,47459-1,38400,38400
259778-0,124673-0,38400,38400
259778-0,124673-1,38400,38400
259778-0,124673-2,38400,38400
259778-0,124812-0,38400,38400
259778-0,238397-0,38400,38400
259778-0,238397-1,38400,38400
259778-0,238397-2,38400,38400
259778-0,253771-0,38400,38400
259778-0,253786-0,38400,38400
259778-0,253893-0,38400,38400
259778-0,253893-2,38400,38400
259778-0,253894-0,38400,38400
259778-0,253894-2,38400,38400
259778-0,253901-0,38400,38400
259778-0,253901-1,38400,38400
259778-0,253901-2,38400,38400
259778-0,253903-0,38400,38400
259778-0,253903-2,38400,38400
259778-0,253904-0,38400,38400
259778-0,253904-1,38400,38400
259778-0,253904-2,38400,38400
259778-0,253905-0,38400,38400
259778-0,253905-1,38400,38400
259778-0,253905-2,38400,38400
259778-0,253927-0,38400,38400
259778-0,253927-2,38400,38400
259778-0,253931-0,38400,38400
259778-0,253939-0,38400,38400
259778-0,253939-2,38400,38400
259778-0,259778-1,38400,38400
259778-0,259778-2,38400,38400
259778-0,47588-16,38400,38950
259778-1,5641-128,38400,38400
259778-1,5641-129,38400,38400
259778-1,5641-130,38400,38400
259778-1,5691-128,38400,38400
259778-1,7202-128,38400,38400
259778-1,7202-129,38400,38400
259778-1,7400-128,38400,38400
259778-1,7400-129,38400,38400
259778-1,7400-130,38400,38400
259778-1,7401-128,38400,38400
259778-1,7401-129,38400,38400
259778-1,47443-0,38400,38400
259778-1,47443-1,38400,38400
259778-1,47459-1,38400,38400
259778-1,124673-1,38400,38400
259778-1,124818-0,38400,38400
259778-1,238397-1,38400,38400
259778-1,238397-2,38400,38400
259778-1,253771-1,38400,38400
259778-1,253893-0,38400,38400
259778-1,253893-1,38400,38400
259778-1,253893-2,38400,38400
259778-1,253894-0,38400,38400
259778-1,253894-2,38400,38400
259778-1,253901-0,38400,38400
259778-1,253901-1,38400,38400
259778-1,253901-2,38400,38400
259778-1,253903-0,38400,38400
259778-1,253903-1,38400,38400
259778-1,253903-2,38400,38400
259778-1,253904-0,38400,38400
259778-1,253904-1,38400,38400
259778-1,253904-2,38400,38400
259778-1,253905-0,38400,38400
259778-1,253905-1,38400,38400
259778-1,253905-2,38400,38400
259778-1,253927-0,38400,38400
259778-1,253927-2,38400,38400
259778-1,253930-128,38400,38400
259778-1,253930-129,38400,38400
259778-1,253931-0,38400,38400
259778-1,253931-2,38400,38400
259778-1,253939-0,38400,38400
259778-1,253939-2,38400,38400
259778-1,259778-0,38400,38400
259778-1,259778-2,38400,38400
259778-1,47588-16,38400,38950
259778-2,5641-128,38400,38400
259778-2,5641-129,38400,38400
259778-2,5641-130,38400,38400
259778-2,5691-128,38400,38400
259778-2,7202-129,38400,38400
259778-2,7401-128,38400,38400
259778-2,7401-129,38400,38400
259778-2,7401-130,38400,38400
259778-2,15121-129,38400,38400
259778-2,47443-0,38400,38400
259778-2,47443-1,38400,38400
259778-2,47443-2,38400,38400
259778-2,47459-0,38400,38400
259778-2,47459-1,38400,38400
259778-2,47459-2,38400,38400
259778-2,124673-1,38400,38400
259778-2,124673-2,38400,38400
259778-2,124812-0,38400,38400
259778-2,124812-1,38400,38400
259778-2,124818-0,38400,38400
259778-2,238397-1,38400,38400
259778-2,238397-2,38400,38400
259778-2,253771-0,38400,38400
259778-2,253771-1,38400,38400
259778-2,253786-1,38400,38400
259778-2,253893-1,38400,38400
259778-2,253893-2,38400,38400
259778-2,253894-0,38400,38400
259778-2,253894-2,38400,38400
259778-2,253901-1,38400,38400
259778-2,253901-2,38400,38400
259778-2,253903-0,38400,38400
259778-2,253903-1,38400,38400
259778-2,253903-2,38400,38400
259778-2,253904-2,38400,38400
259778-2,253905-1,38400,38400
259778-2,253905-2,38400,38400
259778-2,253927-2,38400,38400
259778-2,253931-0,38400,38400
259778-2,253931-2,38400,38400
259778-2,253939-0,38400,38400
259778-2,253939-1,38400,38400
259778-2,253939-2,38400,38400
259778-2,259778-0,38400,38400
259778-2,259778-1,38400,38400
259779-0,15114-128,38400,38400
259779-0,15114-129,38400,38400
259779-0,15114-130,38400,38400
259779-0,15116-128,38400,38400
259779-0,15116-129,38400,38400
259779-0,15116-130,38400,38400
259779-0,124898-1,38400,38400
259779-0,124924-0,38400,38400
259779-0,124924-1,38400,38400
259779-0,253891-0,38400,38400
259779-0,253891-1,38400,38400
259779-0,253891-2,38400,38400
259779-0,253899-1,38400,38400
259779-0,253900-0,38400,38400
259779-0,253900-1,38400,38400
259779-0,253900-2,38400,38400
259779-0,253907-1,38400,38400
259779-0,253914-1,38400,38400
259779-0,253915-0,38400,38400
259779-0,253918-2,38400,38400
259779-0,253920-0,38400,38400
259779-0,253920-2,38400,38400
259779-0,253923-0,38400,38400
259779-0,253923-1,38400,38400
259779-0,253923-2,38400,38400
259779-0,253924-0,38400,38400
259779-0,253924-1,38400,38400
259779-0,253924-2,38400,38400
259779-0,253926-1,38400,38400
259779-0,253929-0,38400,38400
259779-0,253929-1,38400,38400
259779-0,253929-2,38400,38400
259779-0,253935-1,38400,38400
259779-0,259772-1,38400,38400
259779-0,259779-1,38400,38400
259779-0,259779-2,38400,38400
259779-0,259782-1,38400,38400
259779-0,259782-2,38400,38400
259779-0,7300-144,38400,38950
259779-0,7313-144,38400,38950
259779-0,7317-144,38400,38950
259779-0,47520-16,38400,38950
259779-0,259753-16,38400,38950
259779-0,274142-144,38400,38950
259779-1,259761-5,38400,37900
259779-1,15114-128,38400,38400
259779-1,15114-129,38400,38400
259779-1,15114-130,38400,38400
259779-1,15115-130,38400,38400
259779-1,15116-128,38400,38400
259779-1,15116-129,38400,38400
259779-1,15116-130,38400,38400
259779-1,15117-128,38400,38400
259779-1,15117-130,38400,38400
259779-1,47468-2,38400,38400
259779-1,124898-0,38400,38400
259779-1,124898-1,38400,38400
259779-1,124923-1,38400,38400
259779-1,124924-1,38400,38400
259779-1,253891-0,38400,38400
259779-1,253891-1,38400,38400
259779-1,253900-1,38400,38400
259779-1,253900-2,38400,38400
259779-1,253915-0,38400,38400
259779-1,253915-2,38400,38400
259779-1,253918-0,38400,38400
259779-1,253918-1,38400,38400
259779-1,253918-2,38400,38400
259779-1,253920-0,38400,38400
259779-1,253920-1,38400,38400
259779-1,253920-2,38400,38400
259779-1,253922-0,38400,38400
259779-1,253923-0,38400,38400
259779-1,253923-1,38400,38400
259779-1,253923-2,38400,38400
259779-1,253924-0,38400,38400
259779-1,253924-1,38400,38400
259779-1,253924-2,38400,38400
259779-1,253929-0,38400,38400
259779-1,253929-1,38400,38400
259779-1,253929-2,38400,38400
259779-1,253937-0,38400,38400
259779-1,259682-0,38400,38400
259779-1,259761-2,38400,38400
259779-1,259779-0,38400,38400
259779-1,259779-2,38400,38400
259779-1,259782-1,38400,38400
259779-1,259782-2,38400,38400
259779-1,7300-144,38400,38950
259779-1,7317-144,38400,38950
259779-1,7335-144,38400,38950
259779-1,7336-144,38400,38950
259779-1,7367-144,38400,38950
259779-1,47593-16,38400,38950
259779-1,274142-144,38400,38950
259779-2,15114-128,38400,38400
259779-2,15114-129,38400,38400
259779-2,15114-130,38400,38400
259779-2,15116-128,38400,38400
259779-2,15116-129,38400,38400
259779-2,15116-130,38400,38400
259779-2,15117-128,38400,38400
259779-2,15117-129,38400,38400
259779-2,15117-130,38400,38400
259779-2,124898-1,38400,38400
259779-2,124924-0,38400,38400
259779-2,124924-1,38400,38400
259779-2,124924-2,38400,38400
259779-2,253891-1,38400,38400
259779-2,253899-1,38400,38400
259779-2,253900-0,38400,38400
259779-2,253900-1,38400,38400
259779-2,253900-2,38400,38400
259779-2,253907-1,38400,38400
259779-2,253913-1,38400,38400
259779-2,253915-2,38400,38400
259779-2,253917-0,38400,38400
259779-2,253918-0,38400,38400
259779-2,253918-1,38400,38400
259779-2,253918-2,38400,38400
259779-2,253919-0,38400,38400
259779-2,253919-1,38400,38400
259779-2,253920-1,38400,38400
259779-2,253920-2,38400,38400
259779-2,253922-0,38400,38400
259779-2,253923-0,38400,38400
259779-2,253923-1,38400,38400
259779-2,253923-2,38400,38400
259779-2,253924-1,38400,38400
259779-2,253924-2,38400,38400
259779-2,253926-1,38400,38400
259779-2,253929-0,38400,38400
259779-2,253929-1,38400,38400
259779-2,253929-2,38400,38400
259779-2,259779-0,38400,38400
259779-2,259779-1,38400,38400
259779-2,7300-144,38400,38950
259779-2,7313-144,38400,38950
259779-2,7317-144,38400,38950
259779-2,47520-16,38400,38950
259779-2,47593-16,38400,38950
259779-2,274142-144,38400,38950
259781-0,259761-3,38400,37900
259781-0,259761-4,38400,37900
259781-0,259761-5,38400,37900
259781-0,15514-130,38400,38400
259781-0,47467-0,38400,38400
259781-0,47467-1,38400,38400
259781-0,47467-2,38400,38400
259781-0,47468-0,38400,38400
259781-0,47468-1,38400,38400
259781-0,47468-2,38400,38400
259781-0,47470-0,38400,38400
259781-0,47470-2,38400,38400
259781-0,124713-0,38400,38400
259781-0,124713-1,38400,38400
259781-0,124713-2,38400,38400
259781-0,124923-0,38400,38400
259781-0,124923-1,38400,38400
259781-0,253915-0,38400,38400
259781-0,253915-1,38400,38400
259781-0,253915-2,38400,38400
259781-0,253920-0,38400,38400
259781-0,253949-0,38400,38400
259781-0,253949-2,38400,38400
259781-0,253950-0,38400,38400
259781-0,253950-2,38400,38400
259781-0,259584-0,38400,38400
259781-0,259584-2,38400,38400
259781-0,259682-0,38400,38400
259781-0,259682-1,38400,38400
259781-0,259682-2,38400,38400
259781-0,259761-0,38400,38400
259781-0,259761-1,38400,38400
259781-0,259761-2,38400,38400
259781-0,259781-1,38400,38400
259781-0,259781-2,38400,38400
259781-1,259761-3,38400,37900
259781-1,259761-4,38400,37900
259781-1,259761-5,38400,37900
259781-1,15514-128,38400,38400
259781-1,15514-129,38400,38400
259781-1,15514-130,38400,38400
259781-1,47467-0,38400,38400
259781-1,47467-1,38400,38400
259781-1,47467-2,38400,38400
259781-1,47468-1,38400,38400
259781-1,47468-2,38400,38400
259781-1,47470-0,38400,38400
259781-1,47470-2,38400,38400
259781-1,124713-1,38400,38400
259781-1,124713-2,38400,38400
259781-1,124923-0,38400,38400
259781-1,124923-1,38400,38400
259781-1,253915-1,38400,38400
259781-1,253949-0,38400,38400
259781-1,253949-1,38400,38400
259781-1,253949-2,38400,38400
259781-1,253950-0,38400,38400
259781-1,253950-1,38400,38400
259781-1,253950-2,38400,38400
259781-1,259584-0,38400,38400
259781-1,259584-1,38400,38400
259781-1,259584-2,38400,38400
259781-1,259682-1,38400,38400
259781-1,259682-2,38400,38400
259781-1,259761-0,38400,38400
259781-1,259761-1,38400,38400
259781-1,259761-2,38400,38400
259781-1,259781-0,38400,38400
259781-1,259781-2,38400,38400
259781-2,259761-3,38400,37900
259781-2,259761-4,38400,37900
259781-2,259761-5,38400,37900
259781-2,15514-128,38400,38400
259781-2,15514-129,38400,38400
259781-2,15514-130,38400,38400
259781-2,47467-0,38400,38400
259781-2,47467-1,38400,38400
259781-2,47467-2,38400,38400
259781-2,47468-0,38400,38400
259781-2,47468-1,38400,38400
259781-2,47468-2,38400,38400
259781-2,124713-1,38400,38400
259781-2,124713-2,38400,38400
259781-2,124923-0,38400,38400
259781-2,124923-1,38400,38400
259781-2,253915-0,38400,38400
259781-2,253915-1,38400,38400
259781-2,253915-2,38400,38400
259781-2,253920-0,38400,38400
259781-2,253937-0,38400,38400
259781-2,253937-1,38400,38400
259781-2,253949-0,38400,38400
259781-2,253949-1,38400,38400
259781-2,253949-2,38400,38400
259781-2,253950-0,38400,38400
259781-2,253950-1,38400,38400
259781-2,253950-2,38400,38400
259781-2,259584-1,38400,38400
259781-2,259584-2,38400,38400
259781-2,259682-0,38400,38400
259781-2,259682-1,38400,38400
259781-2,259682-2,38400,38400
259781-2,259761-0,38400,38400
259781-2,259761-1,38400,38400
259781-2,259761-2,38400,38400
259781-2,259781-0,38400,38400
259781-2,259781-1,38400,38400
259782-0,259761-3,38400,37900
259782-0,259761-5,38400,37900
259782-0,5682-128,38400,38400
259782-0,7200-128,38400,38400
259782-0,15114-128,38400,38400
259782-0,15114-130,38400,38400
259782-0,15115-128,38400,38400
259782-0,15116-128,38400,38400
259782-0,15116-129,38400,38400
259782-0,15496-128,38400,38400
259782-0,15496-129,38400,38400
259782-0,15496-130,38400,38400
259782-0,47468-2,38400,38400
259782-0,124713-2,38400,38400
259782-0,124898-0,38400,38400
259782-0,124898-1,38400,38400
259782-0,124923-1,38400,38400
259782-0,253891-0,38400,38400
259782-0,253891-1,38400,38400
259782-0,253891-2,38400,38400
259782-0,253900-1,38400,38400
259782-0,253908-0,38400,38400
259782-0,253908-1,38400,38400
259782-0,253908-2,38400,38400
259782-0,253909-0,38400,38400
259782-0,253909-1,38400,38400
259782-0,253910-1,38400,38400
259782-0,253910-2,38400,38400
259782-0,253915-0,38400,38400
259782-0,253915-1,38400,38400
259782-0,253915-2,38400,38400
259782-0,253920-0,38400,38400
259782-0,253923-0,38400,38400
259782-0,253923-1,38400,38400
259782-0,253923-2,38400,38400
259782-0,253924-0,38400,38400
259782-0,253924-1,38400,38400
259782-0,259682-0,38400,38400
259782-0,259761-0,38400,38400
259782-0,259761-2,38400,38400
259782-0,259779-0,38400,38400
259782-0,259779-1,38400,38400
259782-0,259779-2,38400,38400
259782-0,259782-1,38400,38400
259782-0,259782-2,38400,38400
259782-0,47519-16,38400,38950
259782-1,259761-3,38400,37900
259782-1,259761-4,38400,37900
259782-1,259761-5,38400,37900
259782-1,15114-128,38400,38400
259782-1,15114-129,38400,38400
259782-1,15114-130,38400,38400
259782-1,15115-129,38400,38400
259782-1,15115-130,38400,38400
259782-1,15116-128,38400,38400
259782-1,15116-129,38400,38400
259782-1,15116-130,38400,38400
259782-1,15117-128,38400,38400
259782-1,15496-129,38400,38400
259782-1,15496-130,38400,38400
259782-1,47468-2,38400,38400
259782-1,124713-2,38400,38400
259782-1,124898-0,38400,38400
259782-1,124898-1,38400,38400
259782-1,124923-1,38400,38400
259782-1,253891-0,38400,38400
259782-1,253891-1,38400,38400
259782-1,253891-2,38400,38400
259782-1,253899-1,38400,38400
259782-1,253900-1,38400,38400
259782-1,253908-0,38400,38400
259782-1,253908-1,38400,38400
259782-1,253915-0,38400,38400
259782-1,253915-1,38400,38400
259782-1,253915-2,38400,38400
259782-1,253918-0,38400,38400
259782-1,253918-2,38400,38400
259782-1,253920-0,38400,38400
259782-1,253920-2,38400,38400
259782-1,253923-0,38400,38400
259782-1,253923-2,38400,38400
259782-1,253924-0,38400,38400
259782-1,253924-1,38400,38400
259782-1,253924-2,38400,38400
259782-1,253937-0,38400,38400
259782-1,259682-0,38400,38400
259782-1,259761-0,38400,38400
259782-1,259761-1,38400,38400
259782-1,259761-2,38400,38400
259782-1,259779-0,38400,38400
259782-1,259779-1,38400,38400
259782-1,259779-2,38400,38400
259782-1,259782-0,38400,38400
259782-1,259782-2,38400,38400
259782-1,47519-16,38400,38950
259782-2,259761-5,38400,37900
259782-2,15114-128,38400,38400
259782-2,15114-129,38400,38400
259782-2,15114-130,38400,38400
259782-2,15116-128,38400,38400
259782-2,15116-129,38400,38400
259782-2,15116-130,38400,38400
259782-2,15496-130,38400,38400
259782-2,124898-1,38400,38400
259782-2,253891-0,38400,38400
259782-2,253891-1,38400,38400
259782-2,253891-2,38400,38400
259782-2,253899-1,38400,38400
259782-2,253900-1,38400,38400
259782-2,253908-0,38400,38400
259782-2,253908-1,38400,38400
259782-2,253908-2,38400,38400
259782-2,253909-0,38400,38400
259782-2,253909-1,38400,38400
259782-2,253910-1,38400,38400
259782-2,253910-2,38400,38400
259782-2,253914-1,38400,38400
259782-2,253915-0,38400,38400
259782-2,253915-2,38400,38400
259782-2,253918-0,38400,38400
259782-2,253918-1,38400,38400
259782-2,253918-2,38400,38400
259782-2,253920-2,38400,38400
259782-2,253923-0,38400,38400
259782-2,253923-1,38400,38400
259782-2,253923-2,38400,38400
259782-2,253924-0,38400,38400
259782-2,253924-1,38400,38400
259782-2,253924-2,38400,38400
259782-2,253929-1,38400,38400
259782-2,253935-1,38400,38400
259782-2,259761-2,38400,38400
259782-2,259779-0,38400,38400
259782-2,259779-1,38400,38400
259782-2,259779-2,38400,38400
259782-2,259782-0,38400,38400
259782-2,259782-1,38400,38400
259782-2,47519-16,38400,38950
273928-128,15290-128,38400,38400
273928-128,15290-129,38400,38400
273928-128,124683-0,38400,38400
273928-128,124683-1,38400,38400
273928-128,124687-0,38400,38400
273928-128,124687-1,38400,38400
273928-128,124687-2,38400,38400
273928-128,273928-129,38400,38400
273928-128,273928-130,38400,38400
273928-128,273933-128,38400,38400
273928-128,273933-129,38400,38400
273928-129,15290-128,38400,38400
273928-129,15290-129,38400,38400
273928-129,124683-0,38400,38400
273928-129,124683-1,38400,38400
273928-129,124687-0,38400,38400
273928-129,124687-1,38400,38400
273928-129,124687-2,38400,38400
273928-129,273928-128,38400,38400
273928-129,273928-130,38400,38400
273928-129,273933-128,38400,38400
273928-129,273933-129,38400,38400
273928-130,15290-128,38400,38400
273928-130,15290-129,38400,38400
273928-130,124683-0,38400,38400
273928-130,124683-1,38400,38400
273928-130,124683-2,38400,38400
273928-130,124687-0,38400,38400
273928-130,124687-2,38400,38400
273928-130,273928-128,38400,38400
273928-130,273928-129,38400,38400
273928-130,273933-128,38400,38400
273928-130,273933-129,38400,38400
273929-128,259627-3,38400,37900
273929-128,259627-4,38400,37900
273929-128,259627-5,38400,37900
273929-128,15427-128,38400,38400
273929-128,15427-129,38400,38400
273929-128,15514-128,38400,38400
273929-128,15514-129,38400,38400
273929-128,15516-128,38400,38400
273929-128,15516-129,38400,38400
273929-128,47469-0,38400,38400
273929-128,47469-1,38400,38400
273929-128,47469-2,38400,38400
273929-128,253949-1,38400,38400
273929-128,259584-0,38400,38400
273929-128,259627-0,38400,38400
273929-128,259627-1,38400,38400
273929-128,259627-2,38400,38400
273929-128,273929-129,38400,38400
273929-128,273929-130,38400,38400
273929-129,259627-5,38400,37900
273929-129,15427-128,38400,38400
273929-129,15427-129,38400,38400
273929-129,15514-128,38400,38400
273929-129,15516-128,38400,38400
273929-129,15516-129,38400,38400
273929-129,15516-130,38400,38400
273929-129,47469-0,38400,38400
273929-129,47469-1,38400,38400
273929-129,47469-2,38400,38400
273929-129,253949-1,38400,38400
273929-129,259584-0,38400,38400
273929-129,259584-1,38400,38400
273929-129,259584-3,38400,38400
273929-129,259627-2,38400,38400
273929-129,273929-128,38400,38400
273929-129,273929-130,38400,38400
273929-130,259627-5,38400,37900
273929-130,15427-128,38400,38400
273929-130,15427-129,38400,38400
273929-130,15514-128,38400,38400
273929-130,15514-129,38400,38400
273929-130,15514-130,38400,38400
273929-130,15516-128,38400,38400
273929-130,15516-129,38400,38400
273929-130,15516-130,38400,38400
273929-130,47469-0,38400,38400
273929-130,47469-2,38400,38400
273929-130,253949-0,38400,38400
273929-130,253949-1,38400,38400
273929-130,253949-2,38400,38400
273929-130,259584-0,38400,38400
273929-130,259584-1,38400,38400
273929-130,259584-2,38400,38400
273929-130,259584-3,38400,38400
273929-130,259627-1,38400,38400
273929-130,259627-2,38400,38400
273929-130,273929-128,38400,38400
273929-130,273929-129,38400,38400
273933-128,15290-128,38400,38400
273933-128,15290-129,38400,38400
273933-128,124683-0,38400,38400
273933-128,124683-1,38400,38400
273933-128,124687-0,38400,38400
273933-128,124687-1,38400,38400
273933-128,124687-2,38400,38400
273933-128,273928-128,38400,38400
273933-128,273928-129,38400,38400
273933-128,273928-130,38400,38400
273933-128,273933-129,38400,38400
273933-129,15290-128,38400,38400
273933-129,15290-129,38400,38400
273933-129,124683-0,38400,38400
273933-129,124683-1,38400,38400
273933-129,124683-2,38400,38400
273933-129,124687-2,38400,38400
273933-129,273928-128,38400,38400
273933-129,273928-129,38400,38400
273933-129,273928-130,38400,38400
273933-129,273933-128,38400,38400
273934-128,7197-128,38400,38400
273934-128,7197-130,38400,38400
273934-128,15334-128,38400,38400
273934-128,15485-128,38400,38400
273934-128,15485-129,38400,38400
273934-128,15485-130,38400,38400
273934-128,124684-0,38400,38400
273934-128,124684-1,38400,38400
273934-128,124684-2,38400,38400
273934-128,124697-0,38400,38400
273934-128,124697-1,38400,38400
273934-128,124915-0,38400,38400
273934-128,124915-1,38400,38400
273934-128,124915-2,38400,38400
273934-128,273934-129,38400,38400
273934-128,273934-130,38400,38400
273934-128,273937-128,38400,38400
273934-129,7197-128,38400,38400
273934-129,7197-129,38400,38400
273934-129,7197-130,38400,38400
273934-129,7198-128,38400,38400
273934-129,15485-128,38400,38400
273934-129,15485-129,38400,38400
273934-129,15485-130,38400,38400
273934-129,124684-1,38400,38400
273934-129,124697-1,38400,38400
273934-129,124915-1,38400,38400
273934-129,124915-2,38400,38400
273934-129,259594-0,38400,38400
273934-129,259594-1,38400,38400
273934-129,259594-2,38400,38400
273934-129,273934-128,38400,38400
273934-129,273934-130,38400,38400
273934-130,7197-128,38400,38400
273934-130,7197-130,38400,38400
273934-130,7198-128,38400,38400
273934-130,15485-130,38400,38400
273934-130,124684-0,38400,38400
273934-130,124684-1,38400,38400
273934-130,124684-2,38400,38400
273934-130,124915-0,38400,38400
273934-130,124915-1,38400,38400
273934-130,124915-2,38400,38400
273934-130,259594-0,38400,38400
273934-130,273934-128,38400,38400
273934-130,273934-129,38400,38400
273937-129,15487-128,38400,38400
273937-129,15487-129,38400,38400
273937-129,15487-130,38400,38400
273937-129,124689-0,38400,38400
273937-129,124689-1,38400,38400
273937-129,124689-2,38400,38400
273937-129,124689-3,38400,38400
273937-129,124691-0,38400,38400
273937-129,124691-1,38400,38400
273937-129,124691-2,38400,38400
273937-129,124893-0,38400,38400
273937-129,124893-1,38400,38400
273937-129,124893-2,38400,38400
273937-129,273937-128,38400,38400
274142-144,15114-128,38950,38400
274142-144,15114-129,38950,38400
274142-144,15116-130,38950,38400
274142-144,253918-0,38950,38400
274142-144,253924-0,38950,38400
274142-144,253924-1,38950,38400
274142-144,253924-2,38950,38400
274142-144,259779-0,38950,38400
274142-144,259779-1,38950,38400
274142-144,259779-2,38950,38400
274143-144,259627-0,38950,38400
274143-144,259627-1,38950,38400
274143-144,259627-2,38950,38400
274161-128,5641-130,38400,38400
274161-128,124712-0,38400,38400
274161-128,124712-1,38400,38400
274161-128,124712-2,38400,38400
274161-128,124818-0,38400,38400
274161-128,253894-0,38400,38400
274161-128,253894-1,38400,38400
274161-128,253894-2,38400,38400
274161-128,253906-0,38400,38400
274161-128,253906-1,38400,38400
274161-128,253906-2,38400,38400
274161-128,253917-0,38400,38400
274161-128,253928-2,38400,38400
274161-128,253931-0,38400,38400
274161-128,253931-1,38400,38400
274161-128,253939-0,38400,38400
274161-128,253939-1,38400,38400
274161-128,253941-0,38400,38400
274161-128,253941-1,38400,38400
274161-128,253941-2,38400,38400
274161-128,274161-129,38400,38400
274161-128,274161-130,38400,38400
274161-129,15322-128,38400,38400
274161-129,15322-129,38400,38400
274161-129,15322-130,38400,38400
274161-129,124712-0,38400,38400
274161-129,124712-1,38400,38400
274161-129,124712-2,38400,38400
274161-129,124818-0,38400,38400
274161-129,124818-1,38400,38400
274161-129,124818-2,38400,38400
274161-129,253894-1,38400,38400
274161-129,253894-2,38400,38400
274161-129,253916-2,38400,38400
274161-129,253931-1,38400,38400
274161-129,253939-0,38400,38400
274161-129,253939-1,38400,38400
274161-129,253941-2,38400,38400
274161-129,274161-128,38400,38400
274161-129,274161-130,38400,38400
274161-130,5641-128,38400,38400
274161-130,5641-129,38400,38400
274161-130,5641-130,38400,38400
274161-130,7401-128,38400,38400
274161-130,15513-128,38400,38400
274161-130,15513-129,38400,38400
274161-130,15513-130,38400,38400
274161-130,124712-2,38400,38400
274161-130,124818-0,38400,38400
274161-130,124818-1,38400,38400
274161-130,238397-1,38400,38400
274161-130,238397-2,38400,38400
274161-130,253894-0,38400,38400
274161-130,253894-1,38400,38400
274161-130,253894-2,38400,38400
274161-130,253916-2,38400,38400
274161-130,253928-2,38400,38400
274161-130,253931-0,38400,38400
274161-130,253931-1,38400,38400
274161-130,253931-2,38400,38400
274161-130,253939-0,38400,38400
274161-130,253939-1,38400,38400
274161-130,253939-2,38400,38400
274161-130,253941-2,38400,38400
274161-130,274161-128,38400,38400
274161-130,274161-129,38400,38400
47440-0,15295-128,38400,38400
47440-0,15295-130,38400,38400
47440-0,15297-128,38400,38400
47440-0,15297-129,38400,38400
47440-0,15297-130,38400,38400
47440-0,15336-128,38400,38400
47440-0,15336-129,38400,38400
47440-0,15336-130,38400,38400
47440-0,47440-1,38400,38400
47440-0,47440-2,38400,38400
47440-0,124672-0,38400,38400
47440-0,124674-0,38400,38400
47440-0,124683-0,38400,38400
47440-0,124683-1,38400,38400
47440-0,124683-2,38400,38400
47440-0,124687-0,38400,38400
47440-0,124687-2,38400,38400
47440-0,124815-0,38400,38400
47440-0,124815-2,38400,38400
47440-0,259595-0,38400,38400
47440-0,259655-0,38400,38400
47440-0,259655-2,38400,38400
47440-1,15290-128,38400,38400
47440-1,15290-129,38400,38400
47440-1,15297-128,38400,38400
47440-1,15297-129,38400,38400
47440-1,15336-128,38400,38400
47440-1,15336-129,38400,38400
47440-1,15582-128,38400,38400
47440-1,47440-0,38400,38400
47440-1,47440-2,38400,38400
47440-1,47444-0,38400,38400
47440-1,124672-1,38400,38400
47440-1,124674-0,38400,38400
47440-1,124683-0,38400,38400
47440-1,124683-1,38400,38400
47440-1,124683-2,38400,38400
47440-1,124687-2,38400,38400
47440-1,259595-0,38400,38400
47440-1,259595-1,38400,38400
47440-1,259595-2,38400,38400
47440-1,259654-0,38400,38400
47440-1,259655-0,38400,38400
47440-1,259655-1,38400,38400
47440-1,259655-2,38400,38400
47440-2,15336-128,38400,38400
47440-2,15336-129,38400,38400
47440-2,15336-130,38400,38400
47440-2,15582-128,38400,38400
47440-2,47440-0,38400,38400
47440-2,47440-1,38400,38400
47440-2,124672-0,38400,38400
47440-2,124672-1,38400,38400
47440-2,124672-2,38400,38400
47440-2,124674-0,38400,38400
47440-2,124674-1,38400,38400
47440-2,124674-2,38400,38400
47440-2,124683-1,38400,38400
47440-2,124683-2,38400,38400
47440-2,259595-0,38400,38400
47440-2,259595-1,38400,38400
47440-2,259595-2,38400,38400
47440-2,259654-0,38400,38400
47440-2,259654-1,38400,38400
47440-2,259654-2,38400,38400
47440-2,259655-0,38400,38400
47440-2,259655-1,38400,38400
47440-2,259655-2,38400,38400
47443-0,5641-128,38400,38400
47443-0,5641-129,38400,38400
47443-0,5641-130,38400,38400
47443-0,5691-128,38400,38400
47443-0,7202-128,38400,38400
47443-0,7202-129,38400,38400
47443-0,7202-130,38400,38400
47443-0,7401-128,38400,38400
47443-0,15121-129,38400,38400
47443-0,47443-1,38400,38400
47443-0,47443-2,38400,38400
47443-0,47444-0,38400,38400
47443-0,47444-1,38400,38400
47443-0,47444-2,38400,38400
47443-0,47459-0,38400,38400
47443-0,47459-1,38400,38400
47443-0,47459-2,38400,38400
47443-0,124673-0,38400,38400
47443-0,124673-1,38400,38400
47443-0,124673-2,38400,38400
